t_id;c_ticker;c_name;industry;mcap_m1;mcap_log;mcap_group;large_cap;mid_cap;small_cap;ebitda_margin;debt_ebitda;cash_assets_ratio;pb_ratio;announced_date;target_public;cash_payment_pct;deal_mcap;cross_border;car_1;car_2;car_1_beta_adjusted;car_2_beta_adjusted
IQTR1885963115;MER;Meren Energy Inc. (TSX:MER);Utilities;6854,112675;8,832604142;large;1;0;0;13,386;19,85786918;14,06937735;64,53023314;2024-06-24 00:00:00;0;;5,945919177;1;0,692271511;1,146200857;0,022261778;0,029517969
IQTR1886058086;FNTL;Fintel Plc (AIM:FNTL);Industrials;403,2319192;5,999511878;mid;0;1;0;26,6563;-0,57805488;8,627719659;215,060671;2024-06-28 00:00:00;0;100;4,575530636;0;-0,922755078;-1,566802713;-0,470186466;-0,812521691
IQTR1886059694;JDG;Judges Scientific plc (AIM:JDG);Industrials;848,1902883;6,743105007;mid;0;1;0;26,1572;141,8539354;7,465939721;362,8867774;2024-06-28 00:00:00;0;100;1,229676895;0;-0,898530476;-1,486222369;-0,668216918;-1,102366439
IQTR1886212233;SMWB;Similarweb Ltd. (NYSE:SMWB);Information Technology;624,0275034;6,436194443;mid;0;1;0;-9,0982;21,71808832;30,01175668;261,0851725;2024-07-01 00:00:00;0;100;2,047986656;1;1,194767884;2,029177537;1,312307316;2,22507659
IQTR1886216041;ESPE;Espe S.p.A. (BIT:ESPE);Industrials;40,84724092;3,709839277;small;0;0;1;9,5916;32,91928441;5,309297236;61,38552339;2024-06-28 00:00:00;0;100;3,941514687;0;-0,876654153;-1,489114441;0,073641103;0,094710986
IQTR1886231310;NAR;Northamber plc (AIM:NAR);Information Technology;13,68476928;2,616283483;small;0;0;1;-0,3696;1092,247301;8,21820915;34,84347867;2024-07-01 00:00:00;0;100;7,051635145;1;1,261381609;2,060669709;-0,038028826;-0,105014351
IQTR1886231338;SGC;SG Company S.p.A. (BIT:SGC);Consumer Discretionary;317,6562543;5,760969837;mid;0;1;0;6,1278;272,1923527;4,709669783;75,19381094;2024-06-28 00:00:00;0;100;0,303472696;0;-0,953458145;-1,563243038;-1,400087413;-2,307625151
IQTR1886264301;NCAB;NCAB Group AB  (OM:NCAB);Information Technology;1464,065064;7,288972136;mid;0;1;0;15,5599;93,05886946;14,85793077;457,0649386;2024-07-01 00:00:00;0;100;0,327171252;1;1,207167621;2,064269863;1,38527654;2,361118062
IQTR1886288386;LEMON;Lemonsoft Oyj (HLSE:LEMON);Information Technology;126,4147218;4,839567945;small;0;0;1;26,8258;14,2917494;15,11506817;233,9519106;2024-07-01 00:00:00;0;74,78;2,634186868;0;1,24006639;2,060705221;0,76633403;1,271151288
IQTR1886295984;ARCH;Archer Limited (OB:ARCH);Energy;175,040542;5,165017616;small;0;0;1;11,932;345,025729;5,752456663;19,32654764;2024-07-01 00:00:00;0;100;0,096549061;0;1,223238155;2,045879041;0,303361635;0,512751507
IQTR1886316286;LDB;Lindbergh S.p.A. (BIT:LDB);Industrials;34,93862409;3,553592925;small;0;0;1;15,5008;149,2934231;9,76668723;151,8927305;2024-06-28 00:00:00;0;100;0,918753982;0;-0,941851091;-1,567067943;-0,599725793;-0,996859113
IQTR1886316743;EUK;EuKedos S.p.A. (BIT:EUK);Health Care;19,72017704;2,981642327;small;0;0;1;14,8513;1409,245332;1,564671988;11,96528898;2024-06-28 00:00:00;0;;37,27147067;0;-0,921708863;-1,582010742;0,117724089;0,150377511
IQTR1886486492;TXT;TXT e-solutions S.p.A. (BIT:TXT);Industrials;16373,41528;9,703414279;large;1;0;0;12,2122;127,7079593;12,58305648;97,1370152;2024-07-01 00:00:00;0;55,5;0,142792445;0;1,244612578;2,079970014;1,261165498;2,107558214
IQTR1886497366;KCR;Konecranes Plc (HLSE:KCR);Industrials;4493,86368;8,410468118;large;1;0;0;11,7363;78,99033188;12,8855109;89,30670573;2024-07-01 00:00:00;0;100;0,0143084;1;1,268518623;2,116299802;1,647903076;2,748607225
IQTR1886519869;WETTERI;Wetteri Oyj (HLSE:WETTERI);Consumer Discretionary;75,37049568;4,322415894;small;0;0;1;1,6766;2153,402466;0,399436313;31,81850295;2024-06-28 00:00:00;0;7,33;1,937097517;0;-0,907338223;-1,552213438;-0,692124856;-1,193524493
IQTR1886548835;ADMIN;Administer Oyj (HLSE:ADMIN);Industrials;37,23730803;3,617311163;small;0;0;1;2,958;511,8711763;5,216058791;53,87282004;2024-07-02 00:00:00;0;58,33;0,346426761;0;-2,199497602;-3,670733184;-2,212832867;-3,692958625
IQTR1886573252;DOFG;DOF Group ASA (OB:DOFG);Energy;1604,315851;7,380452683;mid;0;1;0;30,3808;354,5189504;7,459903021;59,8402033;2024-07-02 00:00:00;0;51,93;69,25194933;1;-2,120903319;-3,624800136;0,122777016;0,114667089
IQTR1886607510;MBBAB;MoveByBike Europe AB  (XSAT:MBBAB);Industrials;0,830307073;-0,18595968;small;0;0;1;-30,1327;-59,73850766;6,091814042;43,96415718;2024-07-02 00:00:00;0;100;215,5828921;1;-2,514906033;-3,777171779;-0,705725708;-0,761871237
IQTR1886706222;NKR;Nekkar ASA (OB:NKR);Industrials;101,6064957;4,621107468;small;0;0;1;18,4052;-170,8132867;32,3220275;171,5169651;2024-07-02 00:00:00;0;79,97;7,578255646;0;-2,028019815;-3,458826635;-0,963318165;-1,684323885
IQTR1886714587;BC8;Bechtle AG (XTRA:BC8);Information Technology;5585,28894;8,627891445;large;1;0;0;6,8479;60,99789691;11,45764783;132,8624717;2024-07-02 00:00:00;0;100;0,866741193;1;-2,240361722;-3,714924187;-1,965090069;-3,2561381
IQTR1886736471;IDNTT;IDNTT SA (BIT:IDNTT);Communication Services;23,57929197;3,160368868;small;0;0;1;13,6923;-77,53411439;18,057944;157,1663612;2024-06-28 00:00:00;0;100;11,36590532;1;-0,973772973;-1,609439577;-0,239574858;-0,385776052
IQTR1886741010;BOSN;Bossard Holding AG (SWX:BOSN);Industrials;1812,653421;7,502547029;mid;0;1;0;12,2138;184,6166155;6,471953599;189,0848575;2024-07-01 00:00:00;0;100;0,093785165;1;1,263196358;2,103912482;1,306864181;2,176692188
IQTR1886768782;RICHTER;Gedeon Richter PLC (BUSE:RICHTER);Health Care;4635,43486;8,441485294;large;1;0;0;33,1264;-0,16271744;5,913311387;117,8391146;2024-06-19 00:00:00;0;100;0,194588;1;-2,78858427;-4,646108969;-0,644961645;-1,073404595
IQTR1886885320;EXS;Exsitec Holding AB  (OM:EXS);Information Technology;218,8840022;5,388541919;mid;0;1;0;17,8708;73,94958739;6,377099313;273,36492;2024-07-03 00:00:00;0;100;3,787394199;1;-1,650990164;-2,745716897;-0,93775889;-1,556998106
IQTR1886914689;NCAB;NCAB Group AB  (OM:NCAB);Information Technology;1445,715127;7,276359376;mid;0;1;0;15,5599;93,05886946;14,85793077;451,3362911;2024-07-04 00:00:00;0;100;0,131422848;1;0,586671981;0,947654298;0,664590596;1,077518656
IQTR1886915511;AUTOWALLIS;AutoWallis Nyilvánosan Muködo Részvénytársaság (BUSE:AUTOWALLIS);Consumer Discretionary;193,1525959;5,263480529;mid;0;1;0;4,5012;275,9304363;8,619395723;43,98776637;2024-03-04 00:00:00;0;100;4,328184129;1;0,909647025;1,323475663;0,276368442;0,268011358
IQTR1886917717;MOBA;Morrow Bank ASA (OB:MOBA);Communication Services;23,80539276;3,169912142;small;0;0;1;6,0448;1168,09194;6,18583657;30,06985079;2024-07-04 00:00:00;0;100;285,6495613;1;0,567299992;0,896572151;0,512506314;0,805249355
IQTR1886943306;AAC;AAC Clyde Space AB  (OM:AAC);Consumer Staples;579,8555858;6,362779083;mid;0;1;0;-63,7303;-225,6874586;0,379072853;35,9765148;2024-07-03 00:00:00;0;50;0,412171592;0;-1,6465848;-2,782970271;-0,107183649;-0,217301687
IQTR1886945016;ZEHN;Zehnder Group AG (SWX:ZEHN);Industrials;670,0446027;6,507344281;mid;0;1;0;11,0646;-83,68794865;14,93807961;117,2967002;2024-07-03 00:00:00;0;100;13,86624109;1;-1,577974816;-2,7156997;-2,252427883;-3,839788145
IQTR1887271304;THEP;Thermador Groupe SA (ENXTPA:THEP);Industrials;784,2870138;6,664775042;mid;0;1;0;15,4016;12,98336958;6,750292178;135,9262359;2024-07-04 00:00:00;0;100;0,507467283;0;0,574740563;0,940548458;0,495536018;0,808540884
IQTR1887297413;SPAN;Span d.d. (ZGSE:SPAN);Information Technology;102,6406491;4,631234045;small;0;0;1;2,507;-302,2618753;19,89870405;128,5049898;2024-07-05 00:00:00;0;100;0,421860154;0;0,135997209;0,210183647;0,07831765;0,114051049
IQTR1887325548;SEE;Seeing Machines Limited (AIM:SEE);Materials;4918,863553;8,500832798;large;1;0;0;19,2424;420,3843969;4,806543899;68,31185669;2024-07-08 00:00:00;0;100;0,121979395;1;2,720321152;4,546822159;3,687074362;6,158077508
IQTR1887359078;TNXT;Tinexta S.p.A. (BIT:TNXT);Industrials;842,2286436;6,736051526;mid;0;1;0;22,6804;121,1855557;15,80087182;74,46714948;2024-06-21 00:00:00;0;100;5,739534077;0;-2,180796422;-3,624086102;-2,766442828;-4,600163445
IQTR1887383347;ESE;ESCO Technologies Inc. (NYSE:ESE);Industrials;2649,011542;7,881941846;large;1;0;0;18,8443;98,68436187;2,899590754;149,4483885;2024-07-08 00:00:00;0;100;20,76246144;1;2,751531084;4,584811308;3,342336769;5,56948745
IQTR1887384247;BDB;Banco di Desio e della Brianza S.p.A. (BIT:BDB);Financials;727,2346336;6,589249168;mid;0;1;0;;;8,920313951;3,545783516;2024-05-16 00:00:00;0;100;3,272671419;0;0,467756664;0,742340081;0,300472145;0,463532549
IQTR1887530302;FQT;Frequentis AG (XTRA:FQT);Industrials;453,679782;6,117391623;mid;0;1;0;7,1668;-134,5651546;19,99072948;110,6103675;2024-07-08 00:00:00;0;100;0,126741376;0;2,717854124;4,530980764;1,044049368;1,741306172
IQTR1887689742;CDG;Casta Diva Group S.p.A. (BIT:CDG);Communication Services;32,63161952;3,485281742;small;0;0;1;7,1756;116,8560516;16,46952044;42,55372193;2024-06-05 00:00:00;0;100;2,751932062;0;-2,001090529;-3,35206131;0,294185741;0,473399139
IQTR1887943481;KEYS;Keysight Technologies, Inc. (NYSE:KEYS);Information Technology;23972,96461;10,084682;large;1;0;0;29,1178;-28,03268385;28,46942301;276,0908052;2024-07-08 00:00:00;0;;0,488049776;1;2,703544164;4,522845101;3,234070199;5,407055159
IQTR1888073602;SKAND;Skandia GreenPower AS (OB:SKAND);Utilities;6,245597952;1,831876888;small;0;0;1;-3,8948;360,5102971;22,94953592;42,16263804;2024-07-01 00:00:00;0;100;54,75856798;0;1,472313246;2,501089151;2,169815175;3,663592367
IQTR1888189782;GIF;Gaming Factory S.A. (WSE:GIF);Communication Services;16,47688781;2,80195866;small;0;0;1;-35,2989;968,5524051;29,6957788;255,9417158;2024-07-01 00:00:00;1;100;0,649394481;0;1,332317102;2,180578779;1,191112849;1,945238358
IQTR1888388455;ILP;ILPRA S.p.A. (BIT:ILP);Industrials;72,71658283;4,286569458;small;0;0;1;20,051;120,1027733;15,69836326;70,35953149;2024-06-03 00:00:00;0;100;2,447859801;1;1,592454324;2,668274553;1,362373339;2,284806245
IQTR1888393948;WIRTEK;Wirtek A/S (CPSE:WIRTEK);Information Technology;12,06727833;2,490497519;small;0;0;1;8,9339;-7,659419436;8,425285019;269,7038473;2024-04-18 00:00:00;0;78,34;17,7339077;1;0,227615814;0,400407228;0,082066224;0,157824578
IQTR1888929148;BINERO;Binero Group AB  (OM:BINERO);Information Technology;30,18998931;3,40751039;small;0;0;1;7,4598;-195,4170875;33,75344367;207,4100821;2024-02-02 00:00:00;0;;69,8244699;0;0,106143105;0,205331004;0,144174721;0,268717031
IQTR1888981117;SPEC;INSPECS Group plc (AIM:SPEC);Information Technology;34,31232;3,535504473;small;0;0;1;0;-44,3957871;23,76893546;2377,747287;2024-01-29 00:00:00;0;100;0,562480182;1;-0,639716528;-0,870660522;2,951808181;5,115213993
IQTR1889204531;NORD;Nordicus Partners Corporation (OTCPK:NORD);Financials;24,73185;3,208091887;small;0;0;1;0;;2,157925187;1375,856717;2024-05-15 00:00:00;0;;153,6480288;1;0,623201387;1,038668979;-1,425822454;-2,376370757
IQTR1891121619;MAGLE;Magle Chemoswed Holding AB  (OM:MAGLE);Health Care;32,844744;3,491791732;small;0;0;1;16,4621;188,5198893;2,593324651;121,005646;2024-05-30 00:00:00;0;;3,74489142;0;-0,955053549;-1,589424902;-0,478865901;-0,795778822
IQTR1892761893;CPI;CPI Europe AG (WBAG:CPI);Industrials;319,6175926;5,767125258;mid;0;1;0;11,0211;182,7852988;7,778556369;12,56008507;2024-05-24 00:00:00;0;100;39,28757456;0;-0,920439057;-1,531532317;-0,654756978;-1,088728851
IQTR1893522563;INT;IntelliAM AI Plc (OFEX:INT);Information Technology;66,24993449;4,193434476;small;0;0;1;45,1373;26,4310292;3,18412189;263,1388202;2024-06-24 00:00:00;0;33,33;9,932085293;0;0,638608649;1,184961782;0,89492314;1,6121526
IQTR1895723633;UNLGRP;Unlimit Group A/S (CPSE:UNLGRP);Information Technology;0,468336895;-0,75856738;small;0;0;1;;3,106336489;35,93596405;657,6841671;2024-02-23 00:00:00;0;;309,6061861;1;1,105798237;1,837824381;0,868511963;1,442347257
IQTR1899932171;TNXT;Tinexta S.p.A. (BIT:TNXT);Industrials;842,2286436;6,736051526;mid;0;1;0;22,6804;121,1855557;15,80087182;74,46714948;2024-06-21 00:00:00;0;100;3,22002822;0;-2,180796422;-3,624086102;-2,766442828;-4,600163445
IQTR1902482215;VIH1;VIB Vermögen AG (XTRA:VIH1);Real Estate;335,489875;5,815591777;mid;0;1;0;83,6748;805,8277942;12,50869467;15,96985789;2024-06-24 00:00:00;0;100;1,272765683;0;0,637896798;1,069233977;0,523688365;0,878886588
IQTR1902529280;FTZ;Fitzroy Minerals Inc. (TSXV:FTZ);Materials;9,322129425;2,232391082;small;0;0;1;0;;22,8698259;488,5658431;2024-06-27 00:00:00;0;;99,97715731;1;0,787145578;1,243455731;-0,045088508;-0,143601079
IQTR1913885210;AKSO;Aker Solutions ASA (OB:AKSO);Energy;1679,169358;7,42605452;mid;0;1;0;1,9508;-1169,142848;14,5516689;41,27529616;2024-03-15 00:00:00;0;100;0,111364586;0;0,514537246;0,871806065;-0,036043341;-0,045828245
IQTR1917082371;DSCV;discoverIE Group plc (LSE:DSCV);Industrials;909,3021817;6,812677472;mid;0;1;0;13,9952;200,3228269;16,56946268;106,7556388;2024-06-05 00:00:00;0;100;0,392608758;1;-2,006528359;-3,308996685;-2,184445977;-3,605526048
IQTR1930260824;POR;Portobello S.p.A. (BIT:POR);Utilities;4327,31376;8,37270225;large;1;0;0;29,4218;517,9069767;0,044610992;38,60915203;2024-03-29 00:00:00;0;36,94;0,050146583;0;-0,847661938;-1,388752456;-0,576117313;-0,936178081
IQTR1931610365;KAR;Karnov Group AB  (OM:KAR);Energy;1903,949336;7,551685606;mid;0;1;0;66,263;58,20540936;8,81759379;98,5226047;2024-05-03 00:00:00;0;100;0,077207937;1;10,87235728;9,774899098;11,81870219;11,35214061
IQTR1940020573;BPF;YHI International Limited (SGX:BPF);Real Estate;21,323067;3,059789444;small;0;0;1;0;;4,340940304;53,84244412;2024-02-26 00:00:00;0;100;0,07503611;1;-0,542159156;-0,869214569;-0,017276933;0,005589137
